comuter_id,computer_name,computer_price,computer_commit,info_url,img_url
J_pro_31342534208,»ªË¶£¨ASUS£© ·ÉĞĞ±¤ÀİFX80/FX86³Ô¼¦ÓÎÏ·±¾15.6Ó¢´çÇá±¡±ãĞ¯ÉÌÎñ°ì¹«,6699.00,1600+,//item.jd.com/31342534208.html,
J_pro_7647127,ÖĞ°Ø£¨Jumper£©EZbook 2 14.1Ó¢´ç³¬Çá±¡,999.00,800+,//item.jd.com/7647127.html,
J_pro_4006398,Apple MacBook Air 13.3Ó¢´ç,11099.00,16Íò+,//item.jd.com/4006398.html,
J_pro_25882977980,ÁªÏëIdeaPad330C-15 320C ¿áî£i5/i7ÊÖÌáÇá±¡±¾ ÉÌÎñ±¾ ¼ÒÓÃ,3899.00,7600+,https://ccc-x.jd.com/dsp/nc?ext=aHR0cHM6Ly9pdGVtLmpkLmNvbS8yNTg4Mjk3Nzk4MC5odG1s&log=P1pepQEVzxqTYvBSNHtnpysqsN-Hr8_8xCEcHFb_XFF1QtaXy17vmCSs7YbtMBDh6BMjEO2B2AZkqWZosOE9ZC2BOPLYDOr1LyLUEUFwbGPpXzX090uieQUgJaFyV1RsmZeGT4mCBRSKz6r1ObkD4eB76nOecM4zIYEuHNGiFZofWkxD_B4opOjwZmmnDx90G92MqJdWFi9zYx6QcVRhubmGntf3I5Ggzk3i53CY5EVaAb9ZWsH6FO_averpvxinE4twyXS4Vbh_69mE25VGmHu3QwyYxU7eXSGuEMSvsVCX64hgKu6NeWor45D8c9JD8CDZLpofgYAqfxEC8GAfIHqv2_SCsH5GdJS0qP4lGRmUy-CIUBufwp9H8X-p_AOqQIi9eqwMKlwBrMBP6hQZ-9kecuFIfL51dG76-bcxVol7cWESMuYOclef3iaGOF4KQkSKv_Ha6bMLJTvhaK-RLPaW_9KNpyC805QkXoD_VJ5qTGLB_Gnk7xVOgiesx5tx&v=404,
J_pro_35175058740,Ò¼ºÅ±¾£¨ONEMIX2S£©µúÖĞµıÁªÃûÏŞÁ¿¿î ¿áî£8100Y 7Ó¢´ç¿Ú´ü,5399.00,200+,//item.jd.com/35175058740.html,
J_pro_17810908773,ÁªÏë£¨Lenovo£© ÑïÌìV110 15.6Ó¢´çÉÌÎñ°ì¹«,2899.00,1.3Íò+,//item.jd.com/17810908773.html,
J_pro_11547179910,»ªË¶£¨ASUS£© ½ğÊô³¬¼«±¾RX310/R421Çá±¡±ãĞ¯ÉÌÎñ°ì¹«³¬±¡Ñ§ÉúÓÎÏ·ÊÖÌá,3699.00,3Íò+,//item.jd.com/11547179910.html,
J_pro_24877362143,´÷¶û£¨DELL£© ½ğÊô³¬¼¶±¾ÁéÔ½5370 13.3Ó¢´çÇá±¡±ãĞ¯ÉÌÎñ°ì¹«ÊÖÌá,3599.00,1.1Íò+,//item.jd.com/24877362143.html,
J_pro_5832815,»İÆÕ£¨HP£©Õ½66 Pro 14Ó¢´çÇá±¡,7499.00,6.4Íò+,//item.jd.com/5832815.html,
J_pro_7629614,Apple MacBook Pro 15.4Ó¢´ç,19788.00,6Íò+,//item.jd.com/7629614.html,
J_pro_30927284918,ÁªÏëĞ¡ĞÂ³±7000 14Ó¢´ç³¬Çá±¡,3299.00,3600+,//item.jd.com/30927284918.html,
J_pro_8945221,´÷¶ûDELLÁéÔ½·ÉÏ»15.6Ó¢´ç,3989.00,5.4Íò+,https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzg5NDUyMjEuaHRtbA&log=P1pepQEVzxqTYvBSNHtnpysqsN-Hr8_8xCEcHFb_XFG0pVN236oKObEhXDt18fd4gPFGDNB4rznl4-lxsYX2RWDjpR51LxtwfZTb5_JcTcJ7E_5nxmAx1PQiwCsE2fMajBrXhvEa0WuQDmQN4T81UKI8HOq3wuVTIPdwrxoFdcRG2L-WVb0lucrXoOdSfnEcEps_fYc3Z9eVq4KtYsapQhvw_nIdkt6jVF7fvXoYBOdj6LgXTsIhM9noDkV3knonOz93vua8uu_f_UgMDSIWL4BxZ81XmJWuc-Zw5kd4TJH2oRoNFkglbuXYBbAbd5SvWQlttFWQEGAgTUzTVPoFzw9GN1vZ2wZ4oJrCiLVxE0_oNcJJmJb3JNrHv1eQ2rwDHv-fwI3H0ITz3gd1DQvlg0hP1DLYwCmr-i7PV9oS7vEo24TCTyOSLksIlf0E_QIR2mGyXXRFQrQvO8MEYosz6a1HFelsSefj5OKyDfVZPW4&v=404,
J_pro_25671018675,ÁªÏëIdeaPad330c 14Ó¢´ç°Ë´ú¿áî£I5/I7³¬¸ßĞÔÄÜ,5299.00,4.1Íò+,//item.jd.com/25671018675.html,
J_pro_100000339345,´÷¶ûDELL G7 15.6Ó¢´çÓÎÏ·Éè¼ÆÊ¦,6899.00,5.7Íò+,//item.jd.com/100000339345.html,
J_pro_8248030,ÈÙÒ«MagicBook 14Ó¢´çÇá±¡Õ­±ß¿ò,5699.00,7.9Íò+,//item.jd.com/8248030.html,
J_pro_26593393605,À×Éñ£¨ThundeRobot£© 911MTºÚÎäÊ¿ÓÎÏ·,6499.00,2900+,//item.jd.com/26593393605.html,
J_pro_100001118686,ºê³(Acer)·äÄñSwift3Î¢±ß¿ò½ğÊôÇá±¡±¾14Ó¢´ç,5299.00,2Íò+,//item.jd.com/100001118686.html,
J_pro_14541812601,ÁªÏëIdeaPad330 15.6Ó¢´çC³¬±¡±¾¼ÒÓÃÉÌÎñÑ§Éú°ì¹«¶ÀÏÔ³¬¼«±¾ÓÎÏ·Çá±¡±ãĞ¯,3799.00,2.3Íò+,//item.jd.com/14541812601.html,//img11.360buyimg.com/n7/jfs/t28570/160/998810392/125756/a7d78c7e/5c04c976Nc392229c.jpg
J_pro_100000376372,´÷¶ûÁéÔ½14 È¼ 14Ó¢´çÇá±¡Õ­±ß¿ò,4798.00,13Íò+,//item.jd.com/100000376372.html,//img12.360buyimg.com/n7/jfs/t26377/80/2235874850/393231/2eb29dd2/5bfb87d3N6c145acd.jpg
J_pro_10019904047,»ªË¶£¨ASUS£©,2999.00,2.9Íò+,//item.jd.com/10019904047.html,//img12.360buyimg.com/n7/jfs/t29086/101/685429572/373445/8ab1f0e/5bfa9602N507f22ee.jpg
J_pro_27914580591,»İÆÕ£¨HP£© ¹Ù·½ÊÚÈ¨Æì½¢µê ÍõÔ´ĞÇÏµÁĞ14Î¢±ß¿òÇá±¡±¾ ,5799.00,7400+,//item.jd.com/27914580591.html,//img11.360buyimg.com/n7/jfs/t1/8851/33/8015/198633/5c0943bdE570705cb/f02b00e229a7b952.jpg
J_pro_28035066045,ROG ±ùÈĞ2 15.6Ó¢´ç 144Hz 3ms ·ÀìÅ¹âÎíÃæÆÁÓÎÏ·,29999.00,10+,https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzI4MDM1MDY2MDQ1Lmh0bWw&log=POb6PzyC5Vuc2QuzQqDvNGkaMDaMw3lwq4ffJhAYui5Gv0zu-TS2MOP0YSqCZSZxyilUSV4v29rGVlVQAmBMo32hnSljGih5JSvp7l065s6GxBSAkKBGOCOqqsMgUzYC1PiRp4bKtsG6hIe3ZpQzM3Xm7BFw15kmxUwNLcStX9YUf6Tdp7voeDeCLP5B4oOVebqqmgUiDAzg--96R-LEljX4Bqw0GROhwYcxSullpRalm7LL_UbsZi0CZhq1CWMeHZuxWae-paSHRtCwZKAlAKOvKIU8jMCsFMN3rMn2GLXebrwrpY-eA6qZ4baYXBcT7AHUNEtENVdJHtCxcVfnxUvMxXIz12jRAIyn4MQjwljpfDSGXX2FGfqPiDBdkPpq3ZO5sis9xT6FCFrwrt6NntQrmArQpP9fi8qtfYkvmDKRdbfAAa3-qA9_24GpNgR3fuBzmZS0tmJtEbAezCrnuX74TyGcg_HNH7BvyH-p7mJF2unnZEKO7H3rtiVI0br_&v=404,
J_pro_35292557760,µÃ·å£¨Deffad£©L955AT ¿áî£i7 180Ìì°ü»» ³¬¼«Çá²¾ÓÎÏ·±¾,2688.00,2100+,//item.jd.com/35292557760.html,
J_pro_4846138,ÁªÏëThinkPad X1 Carbon£¨07CD£©14Ó¢´çÇá±¡,8999.00,2Íò+,//item.jd.com/4846138.html,
J_pro_7374678,»ªË¶ÍçÊ¯(ASUS) Çá±¡°æA505 15.6Ó¢´çÓéÀÖ°ì¹«,4399.00,9300+,//item.jd.com/7374678.html,
J_pro_8239667,ìÅÁú£¨Shinelon£©»ÙÃğÕßDC2 GTX1050 4G¶ÀÏÔ 15.6Ó¢´çÓÎÏ·,4999.00,1.5Íò+,https://ccc-x.jd.com/dsp/nc?ext=aHR0cHM6Ly9pdGVtLmpkLmNvbS84MjM5NjY3Lmh0bWw&log=POb6PzyC5Vuc2QuzQqDvNGkaMDaMw3lwq4ffJhAYui4kV6HsMAAVPCsVBMmzSApK3YHFq09hs-i_oxNqcLCiXjqwWHDNCjXlClsL_GAvgRkvAMyH7AQfVa33b9Rxo_ZIArD9Z6ZC5TukCB4MO2TcKM2L4xoS45WogFUPPC92PTVbd8AHVujKW6fiWyAX99pn2DNN4YQxEDVF-wkTMrQAm_s0HqNd12C523n0uJUXzKyu2FRZXL9Vj4zcz6YnatrWWeJn51AUHjOW34Ta42p9JrrfHd6Br0tWIHMDQ2mlnrtE9dckReo3rubQPqIhBFwIbwCUahHw0Ph9U4hTfwnOmg4XqT6KCFMjtDsGjHl8TtRMasFooktl6iMl_4IqHLkljDBeUCLUCLJPrkKEEypyW50uYdO_wfcs6-zlsjVCBtbczT2wiZ8I57HneFRuZkQUuFtdzKJ_zbOgwNrxRwkQNJv8wYYc-aeGjPo7PH-rxLSIHRUrG-78dwdE7Z65sFE6&v=404,
J_pro_4331151,Apple MacBook Pro 13.3Ó¢´ç,9488.00,6Íò+,//item.jd.com/4331151.html,
J_pro_7374658,»ªË¶(ASUS) ÁéÒ«U 13.3Ó¢´çºÏ½ğ»úÉíÇá±¡,4999.00,6100+,//item.jd.com/7374658.html,
J_pro_7463803,ÉñÖÛ(HASEE)¾«¶ÜG97E GTX1070 8G¶ÀÏÔ 17.3Ó¢´ç120Hzµç¾ºÆÁ ÉÌÎñÓÎÏ·,10998.00,1.5Íò+,//item.jd.com/7463803.html,
J_pro_6383212,ÁªÏëThinkPad X1 Carbon 2018£¨0JCD£©14Ó¢´çÇá±¡,13999.00,2Íò+,//item.jd.com/6383212.html,
J_pro_1792229434,ÁªÏë³¬¼¶±¾Ideapad330-15 320¿áî£i3 i5ÊÖÌáÉÌÎñ°ì¹«¼ÒÓÃÑ§ÉúÇá±¡,2949.00,2.2Íò+,//item.jd.com/1792229434.html,
J_pro_28717481055,»İÆÕ£¨HP£© ¹âÓ°¾«Áé4´úPro ³©ÓÎÈËµç¾º°æ 15.6Ó¢´ç°µÓ°ÓÎÏ·±¾,5698.00,5400+,//item.jd.com/28717481055.html,
J_pro_12275775825,»ªË¶£¨ASUS£© »ªË¶ÍçÊ¯FL8000UF/Y5000,4398.00,9200+,//item.jd.com/12275775825.html,
J_pro_100001118686,ºê³(Acer)·äÄñSwift3Î¢±ß¿ò½ğÊôÇá±¡±¾14Ó¢´ç,4899.00,2Íò+,https://ccc-x.jd.com/dsp/nc?ext=aHR0cHM6Ly9pdGVtLmpkLmNvbS8xMDAwMDExMTg2ODYuaHRtbA&log=POb6PzyC5Vuc2QuzQqDvNGkaMDaMw3lwq4ffJhAYui6UoCOxiwQy_RF05GVQoiJlBx6ozh1ZovM7mXZl1iRS5HP4gkYnYoXNLVzs8nFh2AVakhQrhJWEpu3hZLTcCMrm-JEJdvFthAk-B0KUrGaYJoOoDPiW0zZ0OEMIxvnnPdfeNTVqTiu-PJitA1grDkLHXPNV-Hey_K8k2StZuJ8DGQUOvPc6fUSU11_zZ3g8fH5cARa6gQb4BVQLzdsk8FwIJgP7SPzxaP4yexPw_YLQnVejlE2G-47sLbhXM_1MvT6E8VAAxeQjQYywiUB_cEL2oFY8VUztfHKY068WI29FybXcRGH0oX6WDIKK0wu2GItmtdU2YS9BV8aSiWKNHfB8jinkPPv0i_JWkJXiDKET9UVHzdd3Kxn9Jmo-R3ihTbk66qpmvRuUtDGmwGSUM8TU_Gd-WKNDM-c4I8KP-rkdQZfnemUt7EQrEC6Z0LZJX1b1g3yUOjgfHS073ApkOxBW&v=404,
J_pro_100000996928,ÉñÖÛ(HASEE)Õ½ÉñK650D-G4D5 MX150 2G¶ÀÏÔ15.6Ó¢´çÓÎÏ·,3699.00,1.1Íò+,//item.jd.com/100000996928.html,
J_pro_31595170144,´÷î££¨dere£© R9s 15.6Ó¢´ç³¬Çá±¡Õ­±ß¿ò,1998.00,4000+,//item.jd.com/31595170144.html,
J_pro_6864168,À×Éñ(ThundeRobot) ĞÂ911ºÚÓÄÁéµç¾º°æ 15.6Ó¢´çÓÎÏ·,8999.00,1.3Íò+,//item.jd.com/6864168.html,
J_pro_29748690161,»İÆÕ£¨HP£©¹âÓ°¾«Áé4 °µÓ°¾«Áé4 ÂÌÉ«±³¹â¼üÅÌ 15.6Ó¢´ç³Ô¼¦ÓÎÏ·,5299.00,900+,//item.jd.com/29748690161.html,
J_pro_8484118,ÁªÏë(Lenovo)Ğ¡ĞÂAir 2018¿î 15.6Ó¢´ç³¬Çá±¡,5799.00,4.1Íò+,//item.jd.com/8484118.html,
J_pro_7382168,´÷¶ûDELL G7 15.6Ó¢´çÓÎÏ·Éè¼ÆÊ¦,6599.00,3900+,//item.jd.com/7382168.html,
